doi_dedup___::2d86899b098ed8ab5b1f9ef89ec18595,Meise Botanic Garden
doi_dedup___::2d8b14359ffcd4f85fc452fc74e3b6a1,"[""Eli Shechtman"",""Jason Saragih"",""Justus Thies"",""Ohad Fried"",""Jun-Yan Zhu"",""Christian Theobalt"",""Matthias Nießner"",""Ayush Tewari"",""Kalyan Sunkavalli"",""Gordon Wetzstein"",""Dan B. Goldman"",""Sean Fanello"",""Tomas Simon"",""Rohit Pandey"",""Michael Zollhöfer"",""Ricardo Martin-Brualla"",""Maneesh Agrawala"",""Stephen Lombardi"",""Vincent Sitzmann""]"
doi_dedup___::2d8b786356f8285373aba4006796fb29,"[""Sadie McEvoy"",""Frans van de Ven"",""R.J. Brolsma"",""Jill H. Slinger""]"
doi_dedup___::2d9565648b760094f58c0c9ac8e957cb,"[""A. Turner"",""Gediminas Stankunas"",""Rosaria Villari"",""Dieter Leichtle"",""Yuefeng Qiu"",""Ulrich Fischer"",""Anton Travleev"",""Javier Sanz"",""T. Eade"",""C. Bachmann"",""Mark R. Gilbert"",""Fadhel Malouch"",""I. Palermo"",""Davide Flammini"",""J.P. Catalan"",""Lei Lu"",""Francisco Ogando"",""Patrick Sauvan"",""J.-Ch. Jaboulay"",""Fabio Moro"",""Pavel Pereslavtsev"",""Alexander Konobeev""]"
doi_dedup___::2d967bee9f80a7bf4054d2d4020c7052,"[""Karl Kunisch"",""Dante Kalise"",""Zhiping Rao""]"
doi_dedup___::2d9c6309c12626968e45be11a214560e,"[""Cristian Ramírez"",""Adrián Castelló"",""Enrique S. Quintana-Ortí""]"
doi_dedup___::2db2414fc10bb88bf4755ef1ef5daf35,"[""Shireen Gangal"",""Frank J. Tackmann"",""Maximilian Stahlhofen"",""Jonathan R. Gaunt""]"
doi_dedup___::2db771af70cf651b32df98f1a2e874ec,"[""Davide Zoni"",""William Fornaciari"",""Luca Cremona"",""Andrea Romanoni"",""Andrea Galimberti""]"
doi_dedup___::2dbb532d1b79662157111398a6705b76,"[""Bas Geboers"",""Andrea F. de Winter"",""Klaske Wynia"",""Sijmen A. Reijneveld"",""Sophie L. W. Spoorenberg""]"
doi_dedup___::2dc0abd7ff3eb237ed21818b2a1754d6,"[""Andrea Passamonti"",""Juan A. Miralles"",""José A. Pons"",""Taner Akgün""]"
doi_dedup___::2dd397b08326e180053561454e6439ec,"[""Jorge E. Viñuales"",""Pablo Salas"",""Unnada Chewpreecha"",""Philip B. Holden"",""Neil R. Edwards"",""Neil R. Edwards"",""Aileen Lam"",""Aileen Lam"",""Jean-Francois Mercure"",""Jean-Francois Mercure"",""Hector Pollitt"",""Florian Knobloch"",""Florian Knobloch""]"
doi_dedup___::2ddd85d6f6ebc77e0fe0ad96d6c912c7,"Uribe, Jose"
doi_dedup___::2dded99f09d0557ca0a3b3546b00a18e,"[""Sergiu Nedevschi"",""Mircea Paul Muresan"",""Ion Giosan""]"
doi_dedup___::2ddfb502c1cf66f3d0d6b5bbbe801690,"[""Aikin, Nicola"",""Woodhead, Zoe"",""Rieger, Sebastian"",""Semple, Juliet"",""Bishop, Dorothy"",""Watkins, Kate""]"
doi_dedup___::2df54b56a8e9daf70f71b988dfb60eaf,"[""Song, Shaojie"",""Haiyang, Lin"",""Sherman, Peter"",""Yang, Xi"",""Chen, Shi"",""Lu, Xi"",""Lu, Tianguang"",""Chen, Xinyu"",""McElroy, Michael B.""]"
doi_dedup___::2dfcc5d7ee670776298f3982b3e525fa,ToyLabs Consortium
doi_dedup___::2dffdac905176b50ba20b05b96c2995a,"[""Enrique Colomés"",""Matteo Villani"",""Zhen Zhan"",""Devashish Pandey"",""Xavier Oriols""]"
doi_dedup___::2e001725da2ff6d6e1f5b81a45483310,"[""Arminder Deol"",""Nikos I. Bosse"",""Damien Tully"",""Christopher Jarvis"",""Francesco Checchi"",""Stefan Flasche"",""Mark Jit"",""Billy Quilty"",""Graham Medley"",""Yang Liu"",""Rosalind M Eggo"",""Simon Procter"",""Ruwan Ratnayake""]"
doi_dedup___::2e02dfccc405ad4dbbca566c5fa8f4c4,"[""Hannah R. Leverentz"",""Ville Loukonen"",""Donald G. Truhlar"",""Hanna Vehkamäki"",""J. Ilja Siepmann""]"
doi_dedup___::2e0378b3c92ba02feea7ec94f75ca11c,"[""S. Kuenzel"",""Katja Bieber"",""S. Ghorbanalipoor"",""K. Matsumoto"",""Y. Gupta"",""G. Vidarsson"",""M. Schwaninger"",""K. Kalies"",""Ralf Ludwig"",""W. Veldkamp""]"
doi_dedup___::2e03a3384a38cb2b1b750768f2531f45,"[""M. Said Ergoktas"",""Sina Soleymani"",""Nurbek Kakenov"",""Kaiyuan Wang"",""Thomas B. Smith"",""Gokhan Bakan"",""Sinan Balci"",""Alessandro Principi"",""Kostya S. Novoselov"",""Sahin K. Ozdemir"",""Coskun Kocabas""]"
doi_dedup___::2e03bfb865031b326807fcaac496811e,Meise Botanic Garden
doi_dedup___::2e074ffd181822838454609159041c45,Meise Botanic Garden
doi_dedup___::2e15883f9f2c00f05d963aba9565dc12,"[""Fernando P. Guiomar"",""Ricardo B. Ferreira"",""Ali Shahpari"",""Sofia B. Amado"",""Celestino S. Martins"",""Armando N. Pinto"",""Antônio Lúcio Teixeira""]"
doi_dedup___::2e169ad4ac93e1597179ceeb962ffe36,Meise Botanic Garden
doi_dedup___::2e1be4c7c5328bf0c592a721e34010a5,Meise Botanic Garden
doi_dedup___::2e1ca511c76aef2a8ccfccd9447bdeb4,"[""Sergio Eduardo Longo Fracalanzza"",""Marise Dutra Asensi"",""Ana Maria Nunes Botelho"",""Zilma das Graça Nunes"",""Marisa Zenaide Ribeiro Gomes"",""Agnes Marie Sá Figueiredo""]"
doi_dedup___::2e2355eb5084865ce5e373f384565e03,"[""Eric Séré"",""Mathieu Lewin""]"
doi_dedup___::2e237739c81a0f31d31ebeb44be05590,Meise Botanic Garden
doi_dedup___::2e2386518a174d9ea2a1c2b2d83a6e2c,Meise Botanic Garden
doi_dedup___::2e2e883cc3b3f007befa8f2c9760b3fd,Marta Kwiatkowska
doi_dedup___::2e34d2e6d3bbbf45085118b32fea51dd,"[""Pascal Fontaine"",""Stephan Schulz"",""Cezary Kaliszyk"",""Josef Urban""]"
doi_dedup___::2e41de5bd79a37aa86b32029dd1155ce,"[""Emilie Sakat"",""Michele Ortolani"",""Brida Daniele"",""Marco P. Fischer"",""Alfred Leitenstorfer"",""Jacopo Frigerio"",""Valeria Giliberti"",""Leonetta Baldassarre"",""Kevin Gallacher"",""Antonio Samarelli"",""Christian Schmidt"",""Paolo Biagioni"",""Giovanni Isella"",""Douglas J. Paul""]"
doi_dedup___::2e4682c29bef820687e8b0b3e71e62ae,"[""Lajos Diósi"",""Catalina Curceanu"",""Angelo Bassi"",""Matthias Laubenstein"",""Sandro Donadi"",""Kristian Piscicchia""]"
doi_dedup___::2e49964ac133edf428b69ec6a1dbe31d,"National Museum of Natural History, Paris"
doi_dedup___::2e50f3cb4ce127a065e6a922f2dfac57,"[""Pasquale Calabrese"",""Lorenzo Piroli""]"
doi_dedup___::2e5a4cdea59fb32e2ccf001195ef9ae3,David P. Keller
doi_dedup___::2e646ea8de0fa9e1a067e169c0f5397f,"[""Amaury Bossion"",""Amaury Bossion"",""David Mecerreyes"",""David Mecerreyes"",""Haritz Sardon"",""Fernando Ruipérez"",""Mehmet Isik"",""James L. Hedrick"",""Alexander Y. Yuen"",""Enrique Gómez-Bengoa"",""Yi Yan Yang""]"
doi_dedup___::2e71ce218e08275279218839b2f751b1,"[""Nabil Amghar"",""Carlos Ortiz"",""Antonio Perejón"",""Jose Manuel Valverde"",""Luis Pérez Maqueda"",""Pedro E. Sánchez Jiménez""]"
doi_dedup___::2e74c0f24470903ad5433a1cbcd6f332,"[""Urbanz, Theresa"",""Sakulin, Christian""]"
doi_dedup___::2e7741cb3da694d7834f6f76b43c5528,"[""Koskinen, Lotta"",""Seppälä, Eija"",""Weissl, Jutta"",""Jokinen, Tarja"",""Ranno Viitmaa"",""Hänninen, Reetta"",""Quignon, Pascale"",""Fischer, Andrea"",""André, Catherine"",""Lohi, Hannes""]"
doi_dedup___::2e7c773a0919aebaa4325024e2fe2643,Meise Botanic Garden
doi_dedup___::2e8afececc946e41a68abba22ca86109,"[""G. Ruiz-Heiland"",""Anja Derer"",""Elena Neumann"",""Klaus Engelke"",""Yi Zhao"",""Yi Liu"",""Tobias Braun"",""Ulf Mueller-Ladner"",""Jochen Zwerina"",""Georg Schett""]"
doi_dedup___::2e937c703a5e2a48d16c5b523921e05b,"[""M. Novkovic"",""S. Topham"",""John Bigham"",""Habtamu Abie"",""Reijo Savola"",""Ilesh Dattani""]"
doi_dedup___::2e938954509a11ac41833643d198fc64,Meise Botanic Garden
doi_dedup___::2e98a2e61583626c0e7e896765d50ec3,"[""Qiu, Yu"",""Hert, Karl De"",""Reeth, Kristien Van""]"
doi_dedup___::2eb6435086e4edb2642e78a9752eef88,"[""Matthew Whitaker"",""Joshua Elliott"",""Marc Chadeau-Hyam"",""Steven Riley"",""Ara Darzi"",""Graham Cooke"",""Helen Ward"",""Paul Elliott""]"
doi_dedup___::2eba54d7176f673a11c871538c675c81,"[""Tibor Rakovszky"",""Tibor Rakovszky"",""Frank Pollmann"",""Michael Knap"",""Pablo Sala"",""Ruben Verresen"",""Ruben Verresen"",""Ruben Verresen""]"
doi_dedup___::2ec3527db24cdc10d4ced7f0039fd339,"[""Tony Lahoutte"",""M Chuah"",""M Chuah"",""Hanneke Evens"",""P. In't Veld"",""Marleen Keyaerts"",""Shilpita Sarcar"",""Melvin Y Rincon"",""Melvin Y Rincon"",""D. Boon"",""Susan Jarmin"",""Mariana Loperfido"",""Mariana Loperfido"",""P.j. De Bleser"",""Warut Tulalamba"",""Thierry VandenDriessche"",""Thierry VandenDriessche"",""H. Q. Pham"",""Emanuele Berardi"",""Maurilio Sampaolesi"",""George Dickson"",""Jaitip Tipanee"",""Ermira Samara-Kuko""]"
doi_dedup___::2ec8e878e2b0efc98f1029d7c7ff9c1b,"[""Antypas Evangelos"",""Georgios Spanos"",""Antonios Lalas"",""Konstantinos Votis"",""Dimitrios Tzovaras""]"
doi_dedup___::2ec960ee6589320cc6431ea3b59882c1,Meise Botanic Garden
doi_dedup___::2ecfb92b10f34304439f149e2d5f9290,"[""Natalie Schroeter"",""Jaime L. Toney"",""Stefan Lauterbach"",""Stefan Lauterbach"",""Julia Kalanke"",""Anja Schwarz"",""Stefan Schouten"",""Stefan Schouten"",""Gerd Gleixner""]"
doi_dedup___::2ed94df2a35225de5b677efefb7b3117,"[""Krin, Evelyne"",""Pierlé, Sebastian"",""Sismeiro, Odile"",""Jagla, Bernd"",""Marie-Agnès Dillies"",""Varet, Hugo"",""Irazoki, Oihane"",""Campoy, Susana"",""Rouy, Zoé"",""Cruveiller, Stéphane"",""Médigue, Claudine"",""Jean-Yves Coppée"",""Mazel, Didier""]"
doi_dedup___::2eecd8b1ce44e206722914d96e84c186,"[""F. Jehl"",""C. Désert"",""C. Klopp"",""M. Brenet"",""A. Rau"",""S. Leroux"",""M. Boutin"",""L. Lagoutte"",""K. Muret"",""Y. Blum"",""D. Esquerré"",""D. Gourichon"",""T. Burlot"",""A. Collin"",""F. Pitel"",""A. Benani"",""T. Zerjal"",""S. Lagarrigue""]"
doi_dedup___::2eef4da88f303db2e03a7fd9e522550a,"[""Carapinha, Jorge"",""Darzanos, George"",""Everett, Martyn"",""Gallego, Adrián"",""Tirthankar Ghosh"",""Gonzalez, Andres J."",""Guerrero, Carmen"",""Hanne-Stine Hallingby"",""Lønsethagen, Håkon"",""Muschamp, Paul"",""Ordóñez-Lucena, José"",""Tranoris, Christos"",""Warren, Dan"",""Xie, Min""]"
doi_dedup___::2eef57381f700e05015f38fd96579c69,"[""Weiming Feng"",""Heng Guo"",""Yitong Yin"",""Chihao Zhang""]"
doi_dedup___::2ef1c19ec3a16a4d21ae65f3a54ef2ba,Meise Botanic Garden
doi_dedup___::2ef8c3a9023cf9bb1575dd07c89888af,"[""De La Rosa, Javier"",""Pérez Pozo, Álvaro""]"
doi_dedup___::2efbdaebf9db12a8bb4b18a4717a13be,Karmand Kadir
doi_dedup___::2f01e9465d663686c19a9e17b0437d6d,"[""Piergiorgio Sonato"",""Luca Grando"",""Simone Peruzzo"",""Nisarg Patel"",""Mauro Dalla Palma"",""Samuele Dal Bello""]"
doi_dedup___::2f054aeb8c04e1a4c930e8841180c129,"[""Zhixin Feng"",""Ferrari, Riccardo"",""Wang, Jia"",""Agusmian Partogi Ompusunggu""]"
doi_dedup___::2f213831871499d766b9c625351986d0,Meise Botanic Garden
doi_dedup___::2f2533846cce0854066e94edd9a23c09,"[""Daniele Segato"",""Gabriela Simona Candea"",""Filippo Palumbo"",""Michele Girolami"",""Ciprian Candea""]"
doi_dedup___::2f2761aa8493d6aade7c93d02491f8d3,"Royal Botanic Gardens, Kew"
doi_dedup___::2f27a43bf62d9e9bfd6ceb9ebc52e49f,"[""Michal Sharon"",""Maya A. Olshina""]"
doi_dedup___::2f2a12d0baa57960ec1414ad13e7857c,"[""Marco Fenucci"",""Bojan Novakovic""]"
doi_dedup___::2f43c8b03586f830fe7bcb1c93b1d429,"[""Pieter Verboven"",""Valentina Panarese"",""Valentina Panarese"",""Els Herremans"",""António A. Vicente"",""Bart Nicolai"",""Federico Gómez Galindo"",""Eda Demir"",""Dennis Cantre""]"
doi_dedup___::2f440aa2605cbc80a7decf59e043f460,"[""João Spínola"",""Amin Gazafroudi"",""Pedro Faria"",""Zita Vale""]"
doi_dedup___::2f4476cbbe6468c8fa630e2b9525d0f8,"[""Sobia Baig"",""Shahid Mumtaz"",""Hafiz M. Asif"",""Zanib Tahira"",""Asim Ali Khan"",""Saba Al-Rubaye""]"
doi_dedup___::2f4b5799d745f26784cc793a6bf323f4,"[""Iemma, Umberto"",""Palma, Giorgio""]"
doi_dedup___::2f68c05aded8429f4d5fbfbb2aafd283,Meise Botanic Garden
doi_dedup___::2f6b4bf02567413e78db865437ead7c7,"[""Kankaanpää, Tuomas"",""Vesterinen, Eero"",""Hardwick, Bess"",""Martin Schmidt, Niels Martin"",""Andersson, Tommi"",""Aspholm, Paul Eric"",""Barrio, Isabel"",""Beckers, Niklas"",""Bêty, Joël"",""Birkemoe, Tone"",""DeSiervo, Melissa"",""Drotos, Katherine"",""Ehrich, Dorothee"",""Gilg, Olivier"",""Gilg, Vladimir"",""Hein, Nils"",""Høye, Toke"",""Jakobsen, Kristian"",""Jodouin, Camille"",""Jorna, Jesse"",""Kozlov, Mikhail"",""Kresse, Jean-Claude"",""Leandri-Breton, Don-Jean"",""Lecomte, Nicolas"",""Olsen, Maia"",""Otis, Josée-Anne"",""Pyle, Michelle"",""Roos, Ruben Erik"",""Raundrup, Katrine"",""Rozhkova, Daria"",""Sabard, Brigitte"",""Sokolov, Aleksandr"",""Sokolova, Natalia"",""Solecki, Anna"",""Urbanowicz, Christine"",""Villeneuve, Catherine"",""Vyguzova, Evgenya"",""Zverev, Vitali"",""Roslin, Tomas""]"
doi_dedup___::2f70a48d29fce21fc9ee090842a06f50,"[""Stephanie Haller"",""Josefine Reber"",""Ulli Köster"",""Andreas Türler"",""Roger Schibli"",""Karl Johnston"",""Cristina Müller"",""Konstantin Zhernosekov"",""Holger Dorrer""]"
doi_dedup___::2f70a6e28eee0535bb9913294bc09fd7,Meise Botanic Garden
doi_dedup___::2f72f8badafb28b31b549519674fcce6,"[""Sabina Jordan"",""Martina Zbašnik-Senegačnik"",""Jože Hafner"",""Andraž Legat""]"
doi_dedup___::2f772af324aec8a1722720056cdc178a,"[""Max D. Holloway"",""Max D. Holloway"",""Louise C. Sime"",""Pete Bunch"",""Julia Tindall"",""Joy S. Singarayer"",""Paul J. Valdes""]"
doi_dedup___::2f779d54a8221152cfd991f5a75969d0,"[""Yasir Mahmood Qureshi"",""Marina Zapater"",""Luca Benini"",""Davide Rossi"",""Andrea Bartolini"",""Ali Pahlevan"",""David Atienza""]"
doi_dedup___::2f7d31a5a2a7f8d3e04f87c4e34eeca1,"[""Dianne F. Newbury"",""Nuala H. Simpson"",""Paul A. Thompson"",""Dorothy V. M. Bishop""]"
doi_dedup___::2f8096b9f62c59b1047509ab06cd88ff,"[""Kilian, Thomas"",""Bismark, Alexander"",""Lüdeke, Heinrich"",""van de Kamp, Bram"",""Schröder, Andreas""]"
doi_dedup___::2f830320d3e318eb4a863c7946df93ae,"[""d'Orsi, Tommaso"",""Liu, Chih-Hung"",""Nasser, Rajai"",""Novikov, Gleb"",""Steurer, David"",""Tiegel, Stefan""]"
doi_dedup___::2f979495ee519c69d05fe805c964fa9b,"[""Anthony Montgomery"",""Mary C Conry"",""Karen Morgan"",""Hannah Mc Gee"",""Yvonne McGowan"",""Kavita Vedhara"",""Niamh Humphries"",""Efharis Panagopoulou""]"
doi_dedup___::2fa1fa9056b3745551063fa15986f183,"[""Muyas, Francesc"",""Zapata, Luis"",""Guigó, Roderic"",""Ossowski, Stephan""]"
doi_dedup___::2fa7f22a556f6354a1dd5954d5d97724,"[""Kim, M.-J."",""Lee, H.-J."",""Lee, S.-M."",""Kim, D.-H."",""Yoshida, F."",""Bartczak, P."",""Dudzinski, G."",""Park, J."",""Choi, Y.-J."",""Moon, H.-K."",""Yim, H.-S."",""Choi, J."",""Choi, E.-J."",""Yoon, J.-N."",""Serebryanskiy, A."",""Krugov, M."",""Reva, I."",""Ergashev K., E."",""Burkhonov, O."",""Ehgamberdiev S., A."",""Turayev, Y."",""Lin, Z.-Y."",""Arai, T."",""Ohtsuka, K."",""Ito, T."","" Urakawa"","", S."",""Ishiguro, M.""]"
doi_dedup___::2fc312dd2cb9fd686573b148b45920ea,"[""Mathieu Chollet"",""Rémi Ronfard"",""Marc Christie"",""Christophe Lino""]"
doi_dedup___::2fd246d56ea7108f74d4ec9d097bc417,"[""Khaykin, S. M."",""Pommereau, J.-P."",""Hauchecorne, A.""]"
doi_dedup___::2fd3fb9d09e437527497bac765e33c62,"[""Martina Lerche"",""Pia Rantakari"",""Timo Betz"",""Timo Betz"",""Emilia Peuhu"",""Camilo Guzmán"",""Nicola De Franceschi"",""Reetta Virtakoivu"",""Markku Saari"",""Guillaume Jacquemet"",""Kevin W. Eliceiri"",""Riina Kaukonen"",""Anni Wärri"",""Yuming Liu"",""Elina Mattila"",""Marko Salmi"",""Kathleen A. Silva"",""Johanna Ivaska"",""Maria Georgiadou"",""John P. Sundberg"",""Youmna Attieh"",""Marie-Ange Deugnier""]"
doi_dedup___::2fd55f29d42a8068ed19294fbfb3b305,"[""Dehner, Christoph"",""Olefir, Ivan"",""Chowdhury, Kaushik Basak"",""J��stel, Dominik"",""Ntziachristos, Vasilis""]"
doi_dedup___::2fe10224d15b5908b2bb35fb17cc241e,Meise Botanic Garden
doi_dedup___::2fe590bf7784b145e81ae675705dda30,Meise Botanic Garden
doi_dedup___::2fe85757ecea315849eb06adbc6987e9,"[""Triantafyllos Stylianopoulos"",""Melin J. Khandekar"",""Sayon Dutta"",""Ankit B. Patel"",""Rakesh K. Jain"",""Lance L. Munn"",""Sonu Subudhi"",""Mohammad Reza Nikmaneshi"",""Chrysovalantis Voutouri"",""C. Corey Hardin"",""Ashish Verma""]"
doi_dedup___::2fe8cb8cb6820fda68326d60c688c5fa,"[""Luiza de Queiroz Correa"",""Sergio Castro-Hermosa"",""Sergio Castro-Hermosa"",""Lucio Cinà"",""Izabela Silva Bicalho"",""Bas de Jong"",""Luana Wouk"",""Diego Bagnis"",""Thomas M. Brown""]"
doi_dedup___::2feb481d0a24a58c724d3c40ac997bc7,"[""Karolien De Wael"",""Hanan Barich"",""Rocío Cánovas""]"
doi_dedup___::2fed47a9210059cb54825934f0d89cd0,Leonardo Bich
doi_dedup___::2fef451fb07b7bd98dcbc0c2f745d883,"[""Mads Georg Rasmussen"",""Malte Frydenlund Jespersen"",""Olivier Blacque"",""Kurt V. Mikkelsen"",""Michal Juríček"",""Mogens Brøndsted Nielsen""]"
doi_dedup___::2fefad984911081baa89e9cc1647b161,"[""van der Jagt, Alexander P.N."",""Raven, Rob"",""Dorst, Hade"",""Runhaar, Hens"",""Innovation Studies"",""Environmental Governance"",""Dynamics of Innovation Systems"",""Environmental Governance""]"
doi_dedup___::2ff173b8ea518a5515077e84509f5994,"[""Michela Janni"",""A. Ceriotti"",""Nelson Marmiroli"",""Urbana Bonas"",""Stefania Cadonici"",""Domenico Pignone"",""Giovanna Visioli"",""A. A. D. Dahab"",""A. Grasso""]"
doi_dedup___::2ff283bf5b18d6ba9e925687dc2b4a3a,Meise Botanic Garden
doi_dedup___::2ffd334413702af9961c9e74985458ea,"[""Thomas Thüm"",""Alexander von Rhein"",""Sven Apel"",""Christian Kästner""]"
doi_dedup___::300098e5ac6038fae14ad7c6a7fc6754,"[""Vasileios C. Pezoulas"",""Themis P. Exarchos"",""Dimitrios I. Fotiadis"",""Athanasios G. Tzioufas"",""Theodora Varvarigou"",""Vassiliki Andronikou"",""Salvatore De Vita""]"
doi_dedup___::3029bf59f812c5620efb1fc427e8ce57,"[""Sylvia Singh"",""Victor Solis-Mezarino"",""Josef Fischboeck"",""Medini Ghodgaonkar-Steger"",""Stephan Woike"",""Franz Herzog"",""Jessica Andreani"",""Mia Potocnjak"",""Goetz Hagemann""]"
doi_dedup___::3035c5e64edf726ec8875f6df9ceead8,"[""Rokitta, Sebastian D"",""John, Uwe"",""Rost, Björn""]"
doi_dedup___::3036c6ef0cee5736d8cf77ae42d80c8a,"[""Ameri, Rihab"",""García, José Luis"",""Derenfed, Amel Bouanane"",""Pradel, Nathalie"",""Neifar, Sawssan"",""Mhiri, Sonia"",""Mezghanni, Monia"",""Jaouadi, Nadia Zaraî"",""Barriuso, Jorge"",""Bejar, Samir""]"
doi_dedup___::3039ea5b75db8a1be93b3e5d805f3285,"[""Wallin, Ellinor"",""Task leaders of the LEA project""]"
doi_dedup___::3049f711b1bbc7fdf255507fa52ceb05,"[""Remke Kloosterman"",""Bas Heijne""]"
doi_dedup___::304cbbb7f3481fef9de36f9246eeff09,"[""C. Patrick Royall"",""Trond S. Ingebrigtsen"",""Jeppe C. Dyre"",""Benjamin M. G. D. Carter""]"
doi_dedup___::304edab1fb9fbe373832dfb79eee3b92,"[""Yanling Tian"",""Xiantao Sun"",""Rui Zhou"",""Jianbin Zhang"",""Manuel Mikczinski"",""Weihai Chen"",""Sergej Fatikow""]"
doi_dedup___::3050d119275505e5ad1ec87dc1db4e8c,Björn Zehner
doi_dedup___::305c451e7b84f2ec54e7331c90946ce1,Meise Botanic Garden
doi_dedup___::30691f0837c69870d85cda3eca7a02d6,"[""Valentina Marziano"",""Giulio Diurno"",""Filippo Trentini"",""Giorgio Guzzetta"",""Marco Ajelli"",""Danilo Cereda"",""Maria Gramegna"",""Antonio Barone"",""Piero Poletti"",""Annalisa Bodina"",""Stefano Merler"",""Lucia Crottogini"",""Alessia Melegaro"",""Marcello Tirani""]"
doi_dedup___::306c2aa74d591d1e16365b24a0e91535,"[""Omer Ben-Porat"",""Moshe Tennenholtz""]"
doi_dedup___::306c915242cf632a722eb93a078cff42,Meise Botanic Garden
doi_dedup___::307272fe1f0acbda1f9fe714c124881f,"[""Sardo, Margarida"",""Fogg-Rogers, Laura""]"
doi_dedup___::307557c631fe71a92234c115a38420a9,Meise Botanic Garden
doi_dedup___::3080708f9eea5a467330c7c25bccc189,"[""Oscar De Somer"",""Koen Vossen"",""Koen Vanthournout"",""Fred Spiessens"",""Ana Soares"",""Tristan Kuijpers""]"
doi_dedup___::3082b2733f051134209322f70eab19f1,"[""Carbone, Daniele"",""Dalfsen, Elske De Zeeuw-Van"",""Koymans, Mathijs""]"
doi_dedup___::308433c6a1ff5dc49abe3e14a540910e,"[""Kluge, Thomas"",""Rödel, Melanie"",""Metzkes, Josefine"",""Pelka, Alexander"",""Garcia, Alejandro Laso"",""Prencipe, Irene"",""Rehwald, Martin"",""Nakatsutsumi, Motoaki"",""McBride, Emma E."",""Schönherr, Tommy"",""Garten, Marco"",""Hartley, Nicholas J."",""Zacharias, Malte"",""Erbe, Arthur"",""Georgiev, Yordan M."",""Galtier, Eric"",""Nam, Inhyuk"",""Lee, Hae Ja"",""Glenzer, Siegfried"",""Bussmann, Michael"",""Gutt, Christian"",""Zeil, Karl"",""Rödel, Christian"",""Hübner, Uwe"",""Schramm, Ulrich"",""Cowan, Thomas E.""]"
doi_dedup___::3096863cb21de40db10831e6e81002be,"[""Xavier Hesselbach"",""Hermann de Meer"",""Andreas Fischer"",""Michael Till Beck"",""Juan Felipe Botero""]"
doi_dedup___::309821a0d498befb0ea1e0d00df9edf4,"[""Giunchiglia, Fausto"",""Otterbacher, Jahna"",""Kleanthous, Styliani"",""Batsuren, Khuyagbaatar"",""Bogin, Veronika"",""Kuflik, Tsvi"",""Shulner Tal, Avital""]"
doi_dedup___::30ad7c75ad7db80cc993bd4bfad7bcec,Meise Botanic Garden
doi_dedup___::30ba4b182036bdb96e02453ef673d141,Meise Botanic Garden
doi_dedup___::30bb3fc9255041193ceb2522e1be9e99,Meise Botanic Garden
doi_dedup___::30bd7188be6d6511a11c81f877b41a00,"[""Ioanna E. Galani"",""Evangelos Andreakos"",""Evangelos Andreakos"",""Ivan Zanoni""]"
doi_dedup___::30bf185970729b553d705924a20f42ff,Meise Botanic Garden
doi_dedup___::30c1682ca07ab66d3aa97dfdc04d4269,"[""Rony Keppens"",""Oliver Porth"",""Lorenzo Sironi"",""Bart Ripperda""]"
doi_dedup___::30c440d80547d24682ef621a5a6048a6,Iason Diafas
doi_dedup___::30ca60036b4b9ee88c6a26d7b2fd5a6d,"[""Picheral, Marc"",""Searson, Sarah"",""Taillandier, V"",""Bricaud, Annick"",""Boss, Emmanuel"",""Ras, Josephine"",""Claustre, Hervé"",""Ouhssain, Mustapha"",""Morin, Pascal"",""Coppola, Laurent"",""Gattuso, Jean-Pierre"",""Metzl, Nicolas"",""Thuillier, Doris"",""Gorsky, G"",""Tara Oceans Consortium, Coordinators"",""Tara Oceans Expedition, Participants""]"
doi_dedup___::30cafae1e36923e397cacdf4991c98b9,"[""Anton E. Kunst"",""Mirte A G Kuipers"",""Lisa E M Davies"",""Paulien A W Nuyts""]"
doi_dedup___::30e02ba1e539a223920c76c37cda51b7,"[""Alexopoulos, Andreas"",""Becerra, Yolanda"",""Boehm, Omer"",""Bravos, George"",""Chatzigiannakis, Vasilis"",""Cugnasco, Cesare"",""Giorgos Demetriou"",""Iliada Eleftheriou"",""Fodor, Lidija"",""Fotis, Spiros"",""Sotiris Ioannidis"",""Dusan Jakovetic"",""Kallipolitis, Leonidas"",""Katusic, Vlatka"",""Kavakli, Evangelia"",""Kopanaki, Despina"",""Leventis, Christoforos"",""Marcos, Mario Maawad"",""Pozuelo, Ramon Martin De"",""Martínez, Miquel"",""Milosevic, Nemanja"",""Pages, Enric"",""Ristow, Gerald"",""Hernan Ruiz-Ocampo"",""Rizos Sakellariou"",""Raül Sirvent"",""Srdjan Skrbic"",""Spais, Ilias"",""Giorgos Vasiliadis"",""Vinov, Michael""]"
doi_dedup___::30ecacccf51dd4cec2a6e17b0047d4da,"[""Eugenia Maiorano"",""Raffaele Bruno"",""Irene Cassaniti"",""Federica Novazzi"",""Marco Benazzo"",""Alice Bonetti"",""Fausto Baldanti"",""Antonella Sarasini"",""Anna Calastri""]"
doi_dedup___::30edec44a7c01b17863538ab7bb2d8f2,"[""Nina Richter"",""Geoffrey Gourinchas"",""Manuela Killinger"",""Birgit Wiltschi"",""Eduardo Busto"",""Wolfgang Kroutil""]"
